"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"8600000US85301","ZCTA5 85301","21934","564","13448","531","6370","443","8486","437","14.4","1.8","14.3","2.7","6.5","2.7","20.8","3.2","8.5","1.1","6.4","1.3","3.8","1.6","12.3","2.6","16.8","1.7","16.0","2.2","12.5","2.7","19.4","2.8","14.4","1.7","13.8","1.8","15.2","2.8","15.1","2.6","16.2","1.8","16.1","2.3","14.5","2.6","15.4","2.6","17.0","1.6","18.3","2.1","23.4","3.6","11.3","2.1","6.3","0.9","6.8","1.3","11.1","2.3","4.1","1.6","4.2","1.0","5.5","1.5","8.3","2.5","1.1","0.7","1.5","0.5","2.0","0.8","3.2","1.5","0.3","0.3","0.6","0.3","0.9","0.5","1.5","1.1","0.2","0.2","31410","1325","34458","3118","46335","4975","22854","2312","42710","2175","45943","2859","58031","4211","32115","4006","51.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","51.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.9","(X)"
"8600000US85302","ZCTA5 85302","14383","425","8604","468","5713","439","5779","526","9.9","2.2","6.4","2.6","3.7","2.7","17.0","4.4","5.4","1.4","3.2","1.5","1.3","1.1","9.6","2.8","11.5","1.9","7.6","2.1","5.0","1.7","17.2","3.6","12.1","2.1","10.4","2.5","6.7","2.2","15.8","3.7","14.6","2.1","15.2","2.9","10.4","2.6","14.2","3.3","18.8","2.8","21.5","3.3","26.2","4.1","13.2","3.7","11.2","2.5","12.9","3.2","14.8","4.1","7.1","2.6","11.7","1.9","16.1","2.8","22.8","4.0","3.7","2.1","3.7","1.3","5.0","1.9","6.3","2.5","1.6","1.2","1.3","0.6","1.8","1.0","2.6","1.4","0.6","0.5","45556","2793","56631","3653","69659","6256","28537","3267","60386","5282","72477","8010","88035","12044","39284","3955","30.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.9","(X)"
"8600000US85303","ZCTA5 85303","9529","249","7447","319","4668","303","2082","248","4.6","1.2","5.2","1.8","1.2","1.1","9.1","3.7","4.5","1.4","3.6","1.5","0.9","0.7","7.8","3.5","9.5","2.0","8.2","2.2","4.4","1.7","15.4","5.2","10.4","1.9","9.2","2.4","6.9","2.4","15.7","4.3","17.0","2.6","16.9","3.2","15.7","3.9","17.9","5.4","17.9","2.6","17.8","2.7","18.4","3.8","18.2","5.2","16.3","2.6","17.5","3.0","22.7","4.0","8.2","3.9","15.1","2.2","16.8","2.7","22.7","3.6","5.0","2.9","3.6","1.1","3.5","1.3","5.1","2.1","1.9","1.4","1.2","0.8","1.3","0.9","1.9","1.4","0.8","0.9","54874","5097","58316","5473","77636","4031","35614","2856","67597","4248","69518","4739","N","N","50260","8680","41.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.3","(X)"
"8600000US85304","ZCTA5 85304","9312","236","6686","312","4638","328","2626","310","5.5","1.7","4.2","2.1","2.5","1.9","10.1","4.5","3.7","1.4","2.0","1.1","1.4","1.2","7.9","4.1","8.0","2.0","5.9","2.0","4.5","2.2","14.8","4.4","9.7","2.0","7.6","2.5","7.1","2.6","15.5","4.2","12.4","2.1","12.3","2.2","10.2","2.6","15.3","5.1","19.4","2.8","20.6","3.3","19.6","3.2","17.6","5.2","14.4","2.1","17.1","3.3","17.5","3.6","8.9","3.1","20.8","2.7","22.7","3.5","27.4","4.4","9.1","3.0","3.8","1.1","4.9","1.4","6.1","1.9","0.8","0.7","2.4","0.7","2.7","0.9","3.7","1.3","0.0","1.3","65073","3937","72044","4002","81716","5248","36585","7456","73130","3238","80494","3901","N","N","45493","3994","31.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.5","(X)"
"8600000US85305","ZCTA5 85305","4356","192","2837","195","2038","211","1519","235","4.4","2.6","2.9","2.5","1.1","1.1","8.0","5.6","2.0","1.6","2.5","2.2","1.4","1.8","1.5","1.8","6.2","2.3","6.1","2.9","4.0","2.6","9.9","5.9","4.7","2.1","2.2","1.6","0.3","0.6","11.3","5.3","14.7","3.9","10.4","3.3","7.9","4.1","22.6","8.5","22.0","3.5","19.5","3.6","21.4","4.5","24.1","6.7","14.2","3.4","17.1","4.7","16.6","5.4","7.5","3.7","17.5","3.7","20.9","5.2","25.0","6.5","9.6","3.7","10.4","3.1","14.9","4.4","18.1","6.0","1.6","1.7","3.9","1.4","3.6","1.6","4.1","2.1","3.9","3.1","71080","7473","83092","5566","94222","9448","47490","6127","85697","6580","92552","6151","N","N","66675","14290","34.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.6","(X)"
"8600000US85306","ZCTA5 85306","8860","278","5894","281","4248","300","2966","239","6.9","1.9","4.4","1.8","1.8","1.1","12.7","4.5","2.9","0.9","1.0","0.5","0.6","0.5","6.7","2.5","6.5","1.7","5.0","1.9","2.9","1.7","11.0","3.5","10.3","2.1","9.0","2.2","6.8","2.5","14.1","3.8","14.9","2.5","11.6","2.5","9.1","2.3","21.2","4.8","18.7","2.5","20.5","3.4","20.4","3.5","15.5","3.9","17.6","3.0","21.2","3.5","25.4","4.5","9.5","3.5","15.0","2.2","18.6","2.9","22.7","3.6","5.6","2.3","5.3","1.4","6.0","1.7","7.3","2.1","2.9","2.7","2.0","0.7","2.6","0.9","3.1","1.1","0.8","0.7","61439","4468","72402","6028","85781","2324","37302","4152","71235","3159","80958","3920","N","N","47538","5306","28.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.5","(X)"
"8600000US85307","ZCTA5 85307","3369","267","2532","273","1652","238","837","144","1.8","1.4","0.8","1.0","0.5","1.0","4.5","4.5","7.0","3.5","5.7","3.5","0.7","1.1","12.8","8.3","6.8","2.6","5.1","3.0","4.7","3.4","11.8","6.2","8.9","3.3","7.4","3.3","5.3","3.2","16.6","9.3","14.7","3.3","12.7","4.2","12.1","4.5","25.3","10.2","28.8","5.2","30.7","6.2","29.5","6.5","13.4","7.3","14.2","3.3","16.2","4.3","17.4","4.9","7.9","5.3","13.3","3.3","16.7","4.1","22.7","5.4","4.3","4.6","3.1","1.7","3.3","2.2","5.0","3.2","1.3","2.3","1.5","1.0","1.3","1.2","2.1","1.9","2.0","2.3","56327","3582","59637","3599","71220","4936","36775","4941","66562","3865","71321","5041","N","N","48212","7842","35.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.7","(X)"
"8600000US85308","ZCTA5 85308","24544","400","16923","479","13222","405","7621","459","4.6","0.8","2.3","0.6","1.6","0.6","10.9","2.2","1.9","0.6","1.4","0.6","0.8","0.5","3.2","1.3","5.5","0.8","3.1","0.8","2.5","0.9","10.8","2.0","7.0","1.0","5.8","0.9","4.7","1.0","10.1","2.2","10.7","1.2","8.4","1.4","6.7","1.4","15.8","2.5","19.6","1.6","19.4","1.9","17.2","1.9","21.4","2.6","15.4","1.3","17.1","1.6","17.0","1.8","11.8","2.0","20.4","1.5","24.2","2.0","27.2","2.3","10.5","2.1","8.1","1.0","10.2","1.4","12.3","1.7","2.4","1.1","6.7","1.0","8.1","1.3","9.9","1.5","3.2","1.2","76116","2985","89507","2603","98674","4383","49169","3370","92259","3064","104634","3940","114286","4613","60497","3777","27.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.2","(X)"
"8600000US85310","ZCTA5 85310","6696","197","5142","264","4439","258","1554","236","1.6","1.3","1.5","1.4","0.2","0.3","6.0","5.4","1.8","1.3","0.4","0.5","0.5","0.6","6.2","5.4","4.3","2.2","1.7","1.4","1.2","1.5","13.9","8.0","4.5","1.7","3.2","1.4","1.5","1.2","9.5","5.9","7.3","1.9","6.7","2.1","6.7","2.3","8.2","4.7","14.3","2.8","12.0","2.6","10.7","2.7","20.8","8.3","15.1","2.9","15.4","3.2","13.5","3.5","16.0","5.7","25.0","3.7","28.5","4.3","31.3","4.9","12.4","5.9","12.9","2.9","14.9","3.4","17.1","3.9","4.6","4.1","13.3","3.0","15.6","3.8","17.3","4.2","2.4","2.3","102326","6100","115050","7429","125892","5930","55481","7565","119488","7710","131097","8793","N","N","68152","13261","30.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.9","(X)"
"8600000US85323","ZCTA5 85323","12686","338","9406","345","5527","437","3280","314","9.4","1.6","7.2","1.7","2.5","1.4","18.0","4.3","4.8","1.3","3.4","1.2","1.6","1.2","11.0","3.9","9.4","1.7","9.2","2.0","5.0","1.8","12.0","3.5","11.8","1.7","12.1","2.1","9.6","2.1","11.5","3.3","13.4","2.3","13.6","2.4","12.3","3.1","13.8","3.6","21.2","2.2","22.2","2.6","25.7","3.4","18.5","4.1","14.4","1.7","13.9","2.0","18.2","3.2","10.0","3.5","11.4","1.6","13.2","1.8","18.5","2.8","4.8","2.1","3.1","1.1","3.6","1.2","4.7","1.8","0.2","0.2","1.2","0.5","1.5","0.7","1.9","1.2","0.1","0.2","51339","2798","53955","1902","69164","3246","32237","4234","59941","2661","64230","3188","76524","4125","39775","3186","44.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.3","(X)"
"8600000US85331","ZCTA5 85331","11644","253","8804","290","7921","306","2840","259","3.5","1.2","1.7","0.9","0.8","0.5","9.0","3.3","2.4","1.0","1.4","1.1","1.6","1.2","5.6","2.7","3.9","1.1","2.7","1.1","2.4","1.3","7.9","3.2","5.4","1.1","3.5","1.1","3.0","1.0","11.7","3.5","9.1","1.5","7.4","1.9","6.8","1.7","16.4","4.0","13.7","1.9","12.2","1.9","11.6","2.1","16.7","4.1","9.8","1.5","9.0","1.7","8.8","1.7","11.2","4.0","20.2","2.1","23.5","2.7","23.8","2.9","10.5","2.8","13.6","1.7","16.1","2.2","16.7","2.3","6.5","2.8","18.5","2.3","22.5","3.0","24.5","3.3","4.5","2.2","103800","6361","123874","5001","129193","9057","49559","3990","126391","6142","141845","6939","N","N","75448","10000","33.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.7","(X)"
"8600000US85335","ZCTA5 85335","10478","322","8152","293","5125","341","2326","284","2.9","0.9","4.1","1.8","0.9","0.6","6.2","3.3","3.2","1.4","3.2","1.4","1.4","1.0","3.7","2.3","8.1","1.6","6.5","1.5","4.5","1.9","13.6","3.8","10.6","2.0","10.6","2.2","8.0","2.2","12.1","4.2","19.0","2.4","20.0","2.9","16.9","3.0","21.5","5.7","23.4","2.4","23.5","3.1","27.4","4.2","22.7","4.3","18.6","2.2","18.3","2.4","22.5","3.4","12.5","5.5","11.3","2.0","10.8","2.4","14.4","3.1","6.8","3.2","2.0","0.6","1.8","0.8","2.5","1.1","0.4","0.6","0.9","0.5","1.0","0.6","1.5","1.0","0.5","0.7","54646","1860","54868","2711","66450","2340","45076","5063","64332","2624","63299","2869","N","N","53228","7068","31.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.1","(X)"
"8600000US85338","ZCTA5 85338","15228","453","12044","434","9631","539","3184","396","4.1","1.3","3.3","1.2","1.2","0.7","9.8","4.2","1.1","0.5","0.5","0.3","0.2","0.2","3.0","1.8","4.7","1.0","4.0","1.2","3.1","1.2","8.8","3.5","6.8","1.4","5.4","1.4","4.6","1.5","11.2","4.6","12.4","2.1","11.7","2.2","10.9","2.6","14.6","3.9","21.3","2.3","21.8","2.6","20.2","3.0","23.2","4.9","16.5","2.2","16.7","2.9","16.6","2.9","14.9","4.3","22.2","2.3","25.4","2.6","29.7","3.2","9.8","3.4","6.0","1.1","6.5","1.3","7.5","1.5","2.6","1.7","4.9","1.4","4.8","1.4","6.0","1.8","2.0","1.4","74517","3038","78209","2331","86819","6850","53883","7223","87962","4055","91404","4252","N","N","65408","9275","35.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.6","(X)"
"8600000US85339","ZCTA5 85339","12695","337","10250","386","6791","411","2445","290","6.4","1.6","6.4","1.7","2.8","1.5","9.9","4.4","1.2","0.5","1.0","0.6","0.2","0.2","2.1","1.3","5.7","1.4","5.0","1.5","3.7","1.6","8.5","3.8","6.6","1.4","7.4","1.7","4.2","1.6","9.3","3.7","11.3","1.9","10.5","2.1","7.3","1.9","13.6","4.8","21.6","2.5","21.2","2.9","21.0","3.0","25.5","6.2","17.0","2.2","16.3","2.2","18.1","3.1","15.7","4.9","19.3","2.2","20.9","2.5","28.3","3.5","9.4","4.6","6.5","1.4","6.9","1.6","9.4","2.2","3.5","1.8","4.5","1.4","4.4","1.5","5.2","1.9","2.5","2.5","70759","4712","72670","4454","92875","7357","53868","4563","84456","4387","85334","4754","N","N","63074","6581","45.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","45.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.5","(X)"
"8600000US85340","ZCTA5 85340","10558","398","8416","373","6764","382","2142","287","3.8","1.4","2.5","1.3","0.5","0.5","9.6","4.8","0.8","0.6","0.7","0.7","0.8","0.8","0.9","1.0","3.2","1.0","2.0","0.9","1.9","1.0","7.2","3.9","5.3","1.6","4.3","1.4","2.3","1.1","11.4","5.2","7.6","1.8","6.5","2.0","4.3","1.8","16.0","5.4","17.7","2.4","18.3","2.8","17.6","2.9","18.9","5.3","16.8","2.5","17.1","2.8","17.9","3.0","11.9","4.9","22.8","2.3","24.3","2.7","26.2","2.8","14.4","4.3","12.2","2.2","13.3","2.5","14.9","2.9","6.7","3.5","9.8","1.6","11.1","1.9","13.5","2.3","2.9","2.2","91710","4033","97417","6116","106104","6724","56047","12146","106679","3981","113657","4452","N","N","70864","7426","37.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.9","(X)"
"8600000US85345","ZCTA5 85345","19806","450","13150","428","8701","452","6656","522","4.8","1.2","3.0","1.0","0.9","0.5","9.9","2.8","4.5","1.1","2.0","0.8","0.9","0.7","10.2","2.7","10.1","1.6","6.0","1.5","4.4","1.5","18.7","3.2","11.0","1.8","10.1","1.9","6.9","2.1","14.9","3.5","17.0","1.9","17.3","2.3","14.6","2.6","19.3","3.5","21.0","2.1","23.7","2.3","23.8","3.0","15.8","3.4","15.7","1.9","18.6","2.6","21.9","3.6","6.1","1.7","12.3","1.7","15.0","2.1","20.2","3.2","4.0","1.6","2.8","1.0","3.5","1.3","5.0","1.9","0.7","0.5","0.9","0.3","1.0","0.4","1.5","0.6","0.5","0.5","51726","1539","60943","3525","73250","5119","32808","3004","62079","2482","69684","2828","N","N","40537","2888","34.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.3","(X)"
"8600000US85351","ZCTA5 85351","17612","547","8402","504","7485","476","9210","607","6.2","1.3","2.2","1.2","2.5","1.3","9.8","2.3","6.4","1.3","1.9","0.9","1.6","1.0","10.6","2.2","16.6","2.0","4.9","1.4","4.0","1.3","27.5","3.3","15.6","2.0","15.3","3.2","14.2","3.2","16.5","2.3","18.7","2.2","22.1","3.1","22.6","3.4","15.7","2.4","18.2","1.8","25.2","2.8","26.3","3.1","11.1","2.3","9.0","1.6","12.8","2.6","12.8","2.9","5.5","1.8","6.8","1.4","11.2","2.4","11.7","2.5","2.6","1.1","1.6","0.6","2.8","1.1","2.8","1.2","0.5","0.5","0.8","0.4","1.4","0.8","1.4","0.8","0.3","0.3","38253","1750","53693","2352","54468","2193","26354","2398","49534","2617","64047","3185","N","N","35861","3634","33.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.3","(X)"
"8600000US85353","ZCTA5 85353","10546","284","9113","327","5939","437","1433","263","4.4","1.6","4.2","1.8","0.9","0.7","7.7","4.4","2.4","0.9","1.7","0.7","0.3","0.4","8.4","5.4","4.6","1.5","6.0","1.8","5.3","2.0","5.4","4.1","7.8","1.8","8.7","2.3","5.8","2.8","11.6","6.7","16.5","2.8","15.0","3.1","13.7","3.6","24.2","8.2","22.9","2.7","25.2","3.7","24.4","4.3","20.0","7.8","19.2","2.8","18.7","2.7","23.4","3.6","12.4","6.4","16.2","2.6","14.5","2.5","18.0","3.4","7.5","4.9","4.3","1.3","4.0","1.4","5.5","2.0","2.8","3.3","1.7","0.8","2.0","0.9","2.7","1.4","0.0","2.4","64904","3772","63470","4093","74171","5969","45977","7673","72568","3580","71171","3784","N","N","52658","7646","45.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","43.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.1","(X)"
"8600000US85355","ZCTA5 85355","3491","179","3018","211","2436","216","473","151","0.9","1.0","0.0","1.2","0.0","1.4","6.3","7.1","0.7","0.8","0.8","0.9","0.7","1.1","0.0","7.1","4.3","2.9","4.1","3.3","0.6","0.7","5.5","6.4","4.1","2.4","2.6","2.1","2.1","2.0","14.0","11.2","9.3","3.9","8.5","4.0","7.3","3.8","14.2","13.8","20.2","5.5","19.3","5.8","17.5","5.8","34.2","15.7","18.4","5.0","19.3","5.9","21.1","6.5","8.7","10.4","19.7","5.0","20.3","5.7","19.7","5.8","13.3","10.7","14.3","4.3","15.6","5.0","19.3","6.1","3.8","6.5","8.2","4.6","9.4","5.2","11.7","6.4","0.0","7.1","91046","8582","96056","5127","102368","13952","56563","9453","105051","9590","110973","10527","N","N","62475","13275","29.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.5","(X)"
"8600000US85363","ZCTA5 85363","2456","179","1444","89","827","117","1012","188","8.2","3.0","5.5","4.2","3.6","4.0","17.2","6.3","7.9","3.2","2.6","2.2","0.0","4.1","14.5","5.9","14.0","4.7","10.9","5.5","5.7","4.8","21.2","8.5","13.8","4.1","12.4","5.7","11.6","7.3","17.6","7.4","16.5","4.8","18.4","6.4","17.0","8.9","8.6","4.1","19.0","4.4","22.4","6.6","19.8","7.8","14.1","5.4","11.1","3.6","14.0","5.6","21.3","9.6","5.0","2.6","5.9","2.6","8.5","4.3","14.9","7.0","1.0","1.2","2.5","1.5","4.1","2.4","6.0","4.0","0.0","3.4","1.0","0.8","1.2","1.4","0.0","4.1","0.7","1.1","41441","5027","50370","9564","65927","11618","21974","5941","52476","7001","64551","11737","N","N","30671","4579","33.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.6","(X)"
"8600000US85373","ZCTA5 85373","8906","353","5604","403","4784","371","3302","272","5.0","1.3","2.2","0.9","2.1","1.0","9.9","3.2","3.1","1.2","1.4","1.4","1.6","1.6","6.0","2.4","10.4","1.8","5.3","1.6","3.8","1.5","19.0","3.9","12.0","2.2","9.3","2.3","9.6","2.6","16.6","4.7","16.1","2.1","15.0","2.5","13.9","2.5","18.0","4.1","20.1","2.5","24.1","3.6","23.3","3.4","15.7","3.7","15.0","1.9","18.3","2.5","19.9","2.7","8.3","3.3","13.3","1.8","18.3","3.1","19.1","3.4","4.1","1.7","2.9","1.0","3.9","1.4","4.1","1.7","1.2","1.0","2.0","0.8","2.3","1.2","2.6","1.3","1.1","0.9","53247","2276","64944","3939","68491","6663","34343","2483","65267","3266","75588","4225","N","N","45447","3995","36.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.2","(X)"
"8600000US85374","ZCTA5 85374","21551","498","13865","451","11239","516","7686","496","4.1","0.7","3.2","0.8","1.5","0.6","6.4","1.7","3.9","0.9","2.3","0.8","1.7","0.9","7.2","2.0","9.6","1.4","5.5","1.2","4.4","1.2","17.6","3.1","12.2","1.5","9.3","1.6","6.3","1.6","17.4","2.9","15.0","1.5","15.0","1.9","14.8","2.2","15.5","2.3","24.0","2.1","25.7","2.6","27.0","2.9","19.7","3.5","13.8","1.5","16.9","2.1","19.0","2.6","8.0","2.2","11.5","1.3","15.0","1.8","17.0","2.2","4.7","1.6","3.4","0.9","4.1","1.2","4.6","1.4","1.8","1.2","2.5","0.7","3.0","1.1","3.7","1.3","1.7","1.1","54364","2087","63038","2448","69657","3232","36091","3283","66705","2673","75605","3331","N","N","49190","4197","33.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.0","(X)"
"8600000US85375","ZCTA5 85375","16778","489","9648","466","9034","435","7130","505","6.4","1.2","2.3","1.0","2.1","1.0","12.2","2.5","4.2","0.9","1.5","1.1","1.4","1.1","7.8","1.7","9.9","1.5","3.8","1.3","3.5","1.3","18.1","2.9","15.0","1.6","9.6","1.9","9.4","1.9","22.4","2.8","14.4","2.0","16.5","2.8","16.9","2.9","11.4","2.1","21.0","1.9","25.4","3.0","25.1","2.8","15.1","2.4","13.7","1.4","19.0","2.1","19.0","2.1","6.4","2.2","10.9","1.7","15.4","2.4","15.8","2.4","4.8","1.8","2.4","0.8","3.6","1.2","3.7","1.3","1.0","0.6","2.2","0.7","3.1","1.2","3.0","1.3","1.0","0.9","50223","2429","66145","3224","66768","3594","29726","1295","64461","3729","79272","5516","N","N","44136","5418","34.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.3","(X)"
"8600000US85379","ZCTA5 85379","14073","320","11629","378","9192","424","2444","345","3.5","1.3","3.0","1.2","2.9","1.4","6.5","3.9","2.0","0.9","1.4","0.8","1.0","0.7","4.6","3.7","2.8","1.0","3.2","1.2","2.0","0.9","2.2","1.9","4.9","1.4","4.3","1.4","2.8","1.2","7.2","3.5","12.9","2.0","10.4","1.7","9.2","2.1","27.9","8.4","22.0","2.5","21.9","2.6","19.4","3.0","25.9","6.7","19.1","2.0","19.0","2.2","18.8","2.5","17.6","5.3","22.2","2.4","25.2","2.7","29.7","3.1","4.5","2.1","6.4","1.5","7.0","1.7","8.8","2.1","2.8","2.2","4.3","1.2","4.5","1.4","5.2","1.7","0.8","0.9","77495","3813","81732","3552","89673","4574","51595","5219","86950","3570","90644","4018","N","N","58759","4619","34.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)"
"8600000US85381","ZCTA5 85381","9028","288","6242","302","4718","322","2786","254","2.4","0.8","1.4","0.9","1.5","1.1","5.3","2.3","1.2","0.6","0.2","0.2","0.0","0.7","3.4","1.8","8.1","2.2","4.3","1.8","2.8","1.4","18.6","5.7","7.4","1.7","4.7","1.8","2.9","1.6","14.3","4.3","13.2","2.3","12.6","2.8","9.0","2.9","16.8","4.2","15.0","2.4","15.7","3.0","14.2","3.4","14.7","3.8","17.7","2.4","19.5","3.3","19.6","3.3","13.1","3.9","21.1","2.9","24.9","4.0","28.7","4.7","7.3","2.7","6.6","1.4","9.3","2.0","11.7","2.6","0.4","0.4","7.2","1.8","7.6","2.1","9.5","2.8","6.1","4.3","78810","5312","89842","5885","99878","4425","42292","5078","91472","4943","102728","5496","N","N","60279","9260","34.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.1","(X)"
